PERMNO	TICKER	COMNAM	PERMCO
90252	GKK	GRAMERCY CAPITAL CORP	45383
90253	HEP	HOLLY ENERGY PARTNERS L P	45384
90256	JKE	ISHARES TRUST	37493
90257	JKD	ISHARES TRUST	37493
90258	JKF	ISHARES TRUST	37493
90259	JKG	ISHARES TRUST	37493
90260	JKH	ISHARES TRUST	37493
90261	JKI	ISHARES TRUST	37493
90263	JKJ	ISHARES TRUST	37493
90264	JKK	ISHARES TRUST	37493
90265	JKL	ISHARES TRUST	37493
90266	LPL	L G DISPLAY CO LTD	45387
90267	MCN	MADISON CLAYMORE COVRD CALL & EQ	45388
90269	JRO	NUVEEN FLOATING RATE INC OPP FD	45390
90271	PGH	PENGROWTH ENERGY TRUST	43027
90272	WCG	WELLCARE HEALTH PLANS INC	45394
90273	AFFM	AFFIRMATIVE INSURANCE HLDGS INC	45414
90274	ANCX	ACCESS NATIONAL CORP	45415
90275	AUXL	AUXILIUM PHARMACEUTICALS	45416
90276	BLKB	BLACKBAUD INC	45417
90277	BUCY	BUCYRUS INTERNATIONAL INC NEW	13691
90279	CRME	CARDIOME PHARMA CORP	45419
90280	IDIX	IDENIX PHARMACEUTICALS INC	45420
90282	KONG	KONGZHONG CORP	45422
90282	KZ	KONGZHONG CORP	45422
90285	MNKD	MANNKIND CORP	45425
90286	MSSR	MCCORMICK & SCHMICKS SEAFOOD RES	45426
90287	NETL	NETLOGIC MICROSYSTEMS INC	45427
90288	NURO	NEUROMETRIX INC	45428
90290	PFWD	PHASE FORWARD INC	45429
90291	PSEC	PROSPECT CAPITAL CORP	45430
90292	QCCO	Q C HOLDINGS INC	45431
90295	SUFB	FIRST BANCSHARES INC VA	45434
90295	XBKS	XENITH BANKSHARES INC	45434
90298	TOPS	TOP SHIPS INC	45436
90299	VLTR	VOLTERRA SEMICONDUCTOR CORP	45437
90300	ACC	AMERICAN CAMPUS COMMUNITIES INC	45464
90301	BMR	BIOMED REALTY TRUST INC	45465
90302	BGT	BLACKROCK GLOBAL FLTG RATE INC	45466
90303	CNS	COHEN & STEERS INC	45467
90305	EXR	EXTRA SPACE STORAGE INC	45469
90306	FFA	FIRST TRUST ENHANCED EQ INC FUND	45470
90307	KRG	KITE REALTY GROUP TRUST	45471
90312	WLK	WESTLAKE CHEMICAL CORP	45475
90313	CAAS	CHINA AUTOMOTIVE SYSTEMS INC	45477
90314	CVGI	COMMERCIAL VEHICLE GROUP INC	45478
90316	ELOS	SYNERON MEDICAL LTD	45480
90317	TAMB	TAMALPAIS BANCORP	45481
90318	EUBK	EUROBANCSHARES INC	45482
90319	GOOGL	GOOGLE INC	45483
90323	RNOW	RIGHTNOW TECHNOLOGIES INC	45486
90325	STXS	STEREOTAXIS INC	45488
90327	WPTE	W P T ENTERPRISES INC	45489
90327	ANTF	ANTE4 INC	45489
90329	NEN	NEW ENGLAND REALTY ASSOC L P	28409
90331	SOCB	SOUTHCOAST FINANCIAL CORP	45527
90333	SNTS	SANTARUS INC	45529
90335	ALY	ALLIS CHALMERS ENERGY INC	22169
90338	CPL	C P F L ENERGIA S A	45532
90339	IOC	INTEROIL CORP	45533
90340	KYN	KAYNE ANDERSON M L P INVEST CO	45534
90343	RBY	RUBICON MINERALS CORP	45537
90344	GCS	D W S GLOBAL COMMMOD STK FD INC	45538
90346	TTM	TATA MOTORS LTD	45540
90347	VDE	VANGUARD SECTOR INDEX FUNDS	44811
90348	VIS	VANGUARD SECTOR INDEX FUNDS	44811
90349	VOX	VANGUARD SECTOR INDEX FUNDS	44811
90350	VNQ	VANGUARD INDEX FUNDS	41593
90351	PRS	PRIMUS GUARANTY LTD	45541
90352	DYN	DYNEGY INC DEL	30882
90353	BECN	BEACON ROOFING SUPPLY INC	45555
90354	BKHM	BOOKHAM INC	37145
90354	OCLR	OCLARO INC	37145
90355	CALL	CALLWAVE INC	45556
90356	COGT	COGENT INC	45557
90358	SFST	SOUTHERN FIRST BANCSHARES INC	45559
90359	HEOP	HERITAGE OAKS BANCORP	45560
90361	JOBS	51JOB INC	45562
90363	NSTC	NESS TECHNOLOGIES INC	45564
90366	STON	STONEMOR PARTNERS L P	45566
90371	BBW	BUILD A BEAR WORKSHOP INC	45680
90373	DLR	DIGITAL REALTY TRUST INC	45684
90374	DWA	DREAMWORKS ANIMATION S K G INC	45685
90376	EOI	EATON VANCE ENHANCED EQU INC FD	45687
90377	NANO	NANOMETRICS INC	7317
90380	GNA	GERDAU AMERISTEEL CORP	45689
90381	ANSW	ANSWERS CORP	45690
90382	HTX	HUTCHISON TELECOMS INTL LTD	45691
90383	FXI	ISHARES TRUST	37493
90384	MTL	MECHEL O A O	45694
90386	MOS	MOSAIC CO	45695
90387	NWY	NEW YORK & CO INC	45696
90388	NRF	NORTHSTAR REALTY FINANCE CORP	45697
90389	JPZ	NUVEEN EQUITY PREMIUM INCOME FD	45698
90389	BXMX	NUVEEN S P 500 BUY WRITE INC FD	45698
90390	PFN	PIMCO FLOATING RATE STRATEGY FD	45699
90391	GRE	S & P 500 GEARED FUND INC	45700
90392	GFY	WESTERN ASSET VAR RATE STR FD	45701
90394	SHO	SUNSTONE HOTEL INVESTORS INC NEW	45703
90396	YSI	U STORE IT TRUST	45705
90396	CUBE	CUBESMART	45705
90397	YMI	Y M BIOSCIENCES INC	45706
90399	ACFC	ATLANTIC COAST FED CORP	45707
90400	ADES	ADA ES INC	45708
90401	ARCC	ARES CAPITAL CORP	45709
90404	CLMS	CALAMOS ASSET MANAGEMENT INC	45712
90409	HURN	HURON CONSULTING GROUP INC	45716
90411	LOCM	LOCAL COM CORP	45718
90412	JRJC	CHINA FIN ONLINE CO LTD	45719
90413	LGBT	PLANETOUT INC	45720
90415	LONG	ELONG INC	45721
90416	NVSL	NAUGATUCK VLY FINANCIAL CORP	45722
90417	PSBH	PSB HOLDINGS INC	45723
90417	PBBI	P B BANCORP INC	45723
90419	RVEP	RIO VISTA ENERGY PARTNERS L P	45725
90421	SIFI	S I FINANCIAL GROUP INC	45727
90423	THRX	THERAVANCE INC	45728
90423	INVA	THERAVANCE INC	45728
90424	TLVT	TELVENT GIT S A	45729
90425	TPGI	THOMAS PROPERTIES GROUP INC	45730
90426	TWGP	TOWER GROUP INC	45731
90427	TXRH	TEXAS ROADHOUSE INC	45732
90428	VNUS	VNUS MEDICAL TECHNOLOGIES INC	45733
90430	ADH	ADHEREX TECHNOLOGIES INC	45857
90430	FENC	FENNEC PHARMACEUTICALS INC	45857
90432	BCA	CORPBANCA	45862
90432	ITCB	ITAU CORPBANCA	45862
90433	NGD	NEW GOLD INC	45863
90434	FAM	FIRST TRUST ABERDEEN GLB OPP INC	45864
90436	HALO	HALOZYME THERAPEUTICS INC	45865
90438	IWA	IOWA TELECOMMUNICATIONS SVCS INC	45866
90439	NLC	NALCO HOLDING CO	45868
90440	NP	NEENAH PAPER INC	45869
90441	FOXA	TWENTY FIRST CENTURY FOX INC	21287
90442	FOX	TWENTY FIRST CENTURY FOX INC	21287
90443	NAK	NORTHERN DYNASTY MINERALS LTD	45870
90444	ORA	ORMAT TECHNOLOGIES INC	45871
90445	HAV	HELIOS ADVANTAGE INCOME FD INC	45872
90446	RFR	R M R FIRE FUND	45873
90448	GLD	SPDR GOLD TRUST	45874
90451	CPNO	COPANO ENERGY L L C	45876
90452	GETI	GENTEK INC	35027
90454	MKTX	MARKETAXESS HLDGS INC	45878
90455	MPWR	MONOLITHIC PWR SYS INC	45879
90456	NGPC	N G P CAPITAL RESOURCES CO	45880
90456	OHAI	N G P CAPITAL RESOURCES CO	45880
90458	NWE	NORTHWESTERN CORP	3309
90462	SUAI	SPECIALTY UNDERWRITERS ALL INC	45884
90464	USMO	U S A MOBILITY INC	45886
90464	SPOK	SPOK HOLDINGS INC	45886
90466	ZIPR	ZIPREALTY INC	45887
90467	ABBC	ABINGTON BANCORP INC PA	45990
90469	ARBX	ARBINET THEXCHANGE INC	45992
90469	ARBXD	ARBINET CORP	45992
90470	ATLO	AMES NATL CORP	45993
90471	BCAR	BANK OF THE CAROLINAS CORP	45994
90474	CART	CAROLINA TRUST BANK	45996
90476	CHCI	COMSTOCK HOMEBUILDING COS INC	45998
90478	CSCD	CASCADE MICROTECH INC	46000
90479	EEEI	ELECTRO ENERGY INC	46001
90480	FSTF	FIRST STATE FINANCIAL CORP	46002
90483	NCTY	THE9 LTD	46004
90484	NINE	NINETOWNS INTERNET TECH GRP CO	46005
90486	ORNG	ORANGE 21 INC	46007
90487	OSHC	OCEAN SHORE HOLDING CO	46008
90488	OCCX	OCCULOGIX INC	46009
90488	TEAR	OCCULOGIX INC	46009
90489	LEDR	MARKET LEADER INC	46010
90490	TBBK	BANCORP INC	44891
90491	WOLF	GREAT WOLF RESORTS INC	46011
90492	WRES	WARREN RESOURCES INC	46012
90493	AEA	ADVANCE AMERICA CASH ADV CTRS IN	46013
90494	BBG	BILL BARRETT CORP	46014
90495	BGR	BLACKROCK GLOBAL ENERGY & RES TR	46015
90496	BXC	BLUELINX HOLDINGS INC	46016
90497	DSF	DEFINED STRATEGY FUND INC	46017
90498	TSRE	TRADE STREET RESIDENTIAL INC	46018
90499	FMO	FIDUCIARY CLAYMORE M L P OPP FD	46019
90502	GSX	GASCO ENERGY INC	46021
90503	IBI	INTERLINE BRANDS INC	46022
90505	LVS	LAS VEGAS SANDS CORP	46024
90506	MDH	M H I HOSPITALITY CORP	46025
90506	SOHO	SOTHERLY HOTELS INC	46025
90507	MIC	MACQUARIE INFRASTRUCTURE CO LLC	46026
90508	NLP	N T S REALTY HOLDINGS LTD	46027
90510	PHD	PIONEER FLOATING RATE TRUST	46030
90511	PEY	POWERSHARES E T F TRUST	44072
90512	PGJ	POWERSHARES E T F TRUST	44072
90515	SMA	SYMMETRY MEDICAL INC	46034
90516	HLF	HERBALIFE LTD	46036
90517	SVA	SINOVAC BIOTECH LTD	46037
90518	LCM	ADVENT CLAYMORE ENH GR & INC FD	46088
90519	CDY	CARDERO RESOURCE CORP	46090
90520	CE	CELANESE CORP DEL	46091
90521	DVM	COHEN & STEERS DIVID MAJ FD INC	46092
90522	DVF	BLACKROCK DIVERSIFIED INC STRATS	46093
90523	EOS	EATON VANCE ENHANC EQU INC FD II	46094
90524	EDR	EDUCATION REALTY TRUST INC	46095
90525	IAU	ISHARES TRUST	37493
90526	KLD	ISHARES TRUST	37493
90526	SUSA	ISHARES TRUST	37493
90527	NSU	NEVSUN RESOURCES LTD	46097
90530	JSN	NUVEEN EQUITY PREMIUM OPPORT FD	46099
90531	PHH	P H H CORP	3549
90533	WTI	W & T OFFSHORE INC	46102
90534	CZNC	CITIZENS & NORTHERN CORP	46103
90535	DLLR	DOLLAR FINANCIAL CORP	46104
90536	GFIG	G F I GROUP INC	46105
90537	NE	NOBLE CORP	7752
90538	JRCC	JAMES RIVER COAL CO	46106
90539	COOL	MAJESCO ENTERTAINMENT CO	46107
90540	NATL	NATIONAL INTERSTATE CORP	46108
90541	OXPS	OPTIONSXPRESS HOLDINGS INC	46109
90542	PSDV	PSIVIDA CORP	46110
90543	SBX	SEABRIGHT INSURANCE HOLDINGS INC	46111
90544	SMMF	SUMMIT FINANCIAL GROUP INC	46112
90547	ANR	ALPHA NATURAL RESOURCES INC	46145
90548	ARC	AMERICAN REPROGRAPHICS CO	46146
90549	DCA	DIVIDEND CAPITAL RLTY INC ALL FD	46148
90550	DLB	DOLBY LABORATORIES INC	46149
90552	EVG	EATON VANCE SHORT DUR DIV INC FD	46151
90556	FSN	FUSION TELECOMMS INTL INC	46154
90556	FSNN	FUSION TELECOMMUNICATIONS INTL	46154
90557	SMC	CENTRAL SUN MINING INC	46155
90558	HUN	HUNTSMAN CORP	46156
90560	MBR	MERCANTILE BANCORP INC	46159
90561	NASB	N A S B FINANCIAL INC	7764
90563	NFJ	N F J DIVIDEND INT & PREM STR FD	46161
90564	PBH	PRESTIGE BRANDS HOLDINGS INC	46162
90565	SVR	SYNIVERSE HOLDINGS INC	46163
90568	MNTX	MANITEX INTERNATIONAL INC	46168
90569	WXS	WRIGHT EXPRESS CORP	46169
90588	CSHB	COMMUNITY SHORES BANK CORP	46270
90589	DRYS	DRYSHIPS INC	46271
90590	EBTC	ENTERPRISE BANCORP INC	46272
90591	EFSC	ENTERPRISE FINANCIAL SVCS CORP	46273
90595	GRVY	GRAVITY CO LTD	46277
90597	HLND	HILAND PARTNERS LP	46278
90598	HRAY	HURRAY HOLDING CO LTD	46279
90598	KUTV	KU6 MEDIA CO LTD	46279
90599	ICGN	ICAGEN INC	46280
90600	KRNY	KEARNY FINANCIAL CORP	46281
90601	NDAQ	NASDAQ O M X GROUP INC	46282
90603	PFBC	PREFERRED BANK LOS ANGELES	46284
90604	THLD	THRESHOLD PHARMACEUTICALS INC	46285
90604	MTEM	MOLECULAR TEMPLATES INC	46285
90605	UACL	UNIVERSAL TRUCKLOAD SERVICES INC	46287
90605	ULH	UNIVERSAL LOGISTICS HOLDINGS INC	46287
90606	BAA	BANRO CORP	46416
90607	BME	BLACKROCK HEALTH SCIENCES TRUST	46417
90608	KOW	KOWABUNGA INC	46418
90608	INUV	INUVO INC	46418
90609	NOVL	NOVELL INC	7383
90610	RWF	COHEN & STEERS WW RLTY INC FD IN	46420
90611	GGN	GABELLI GLBL GOLD NT RES & IN TR	46421
90612	IGD	I N G GLOBAL EQU DIV & PREM OPP	46422
90614	MEA	METALICO INC	46424
90615	JFP	NUVEEN TAX ADVANTAGED FLTG RT FD	46425
90618	PBW	POWERSHARES E T F TRUST	44072
90619	PWB	POWERSHARES E T F TRUST	44072
90620	PWV	POWERSHARES E T F TRUST	44072
90621	PWJ	POWERSHARES E T F TRUST	44072
90621	PXMG	POWERSHARES E T F TRUST	44072
90622	PWY	POWERSHARES E T F TRUST	44072
90622	PXSV	POWERSHARES E T F TRUST	44072
90623	PWT	POWERSHARES E T F TRUST	44072
90623	PXSG	POWERSHARES E T F TRUST	44072
90624	PWP	POWERSHARES E T F TRUST	44072
90624	PXMV	POWERSHARES E T F TRUST	44072
90626	RGN	REGENERX BIOPHARMACEUTICALS INC	46428
90630	DSX	DIANA SHIPPING INC	46432
90631	AIXG	AIXTRON AKTIENGESELLSCHAFT	46439
90634	BOFI	B OF I HOLDING INC	46441
90635	CMFB	COMMERCEFIRST BANCORP INC	46442
90636	KFFB	KENTUCKY FIRST FEDERAL BANCORP	46443
90637	PBIP	PRUDENTIAL BANCORP INC PA	46444
90638	RCNI	R C N CORP	15700
90639	SHMR	SHAMIR OPTICAL INDUSTRY LTD	46445
90640	WPCS	W P C S INTERNATIONAL INC	46446
90643	ACW	ACCURIDE CORP NEW	46538
90646	GLQ	CLOUGH GLOBAL EQUITY FUND	46541
90647	DPD	DOW 30 PREMIUM & DIV INC FD INC	46542
90648	ETB	EATON VANCE TAX MNGD BUY WR INC	46543
90649	HCE	FIDUCIARY CLAYMORE DYNAM EQU FD	46544
90651	MSP	MADISON STRATEGIC SECTOR PREM FD	46547
90652	NAI	NICHOLAS APPLEGATE INT & PREM ST	46548
90656	TBV	TIENS BIOTECH GROUP USA INC	46551
90657	PAY	VERIFONE HOLDINGS INC	46553
90658	BZI	XELR8 HOLDINGS INC	46554
90659	XNN	XENONICS HOLDINGS INC	46555
90661	BFBC	BENJAMIN FRANKLIN BANCORP INC	46556
90662	BFSB	BROOKLYN FEDERAL BANCORP INC	46557
90664	DXCM	DEXCOM INC	46559
90665	FFCO	FEDFIRST FINANCIAL CORP	46560
90666	FFNM	FIRST FED NORTHN MI BANCORP INC	46561
90668	LBBB	LIBERTY BELL BK CHERRY HILL NJ	46563
90670	NCOC	NATIONAL COAL CORP	46565
90672	RAIL	FREIGHTCAR AMERICA INC	46566
90673	TRIS	TRI S SECURITY CORP	46286
90674	AEZ	AMERICAN OIL & GAS INC	46664
90675	BOE	BLACKROCK GLOBAL OPP EQUITY TR	46665
90678	CFW	CANO PETROLEUM INC	46667
90679	JVA	COFFEE HOLDING CO INC	46668
90680	DRH	DIAMONDROCK HOSPITALITY CO	46669
90681	DNE	DUNE ENERGY INC	46670
90685	FMY	FIRST TRUST FIDAC MTG INCOME FD	46673
90687	HDY	HYPERDYNAMICS CORP	46675
90688	JLA	NUVEEN EQUITY PREMIUM ADVANT FD	46676
90689	PGP	PIMCO GLOBAL STOCKSPLUS & INC FD	46677
90690	PZZ	PROSPECT MEDICAL HOLDINGS INC	46678
90691	RDR	R M R PREFERRED DIVIDEND FUND	46679
90694	XLG	RYDEX E T F TRUST	44040
90695	TRE	TANZANIAN ROYALTY EXPL CORP	46681
90695	TRX	TANZANIAN ROYALTY EXPL CORP	46681
90696	TSTC	TELESTONE TECHNOLOGIES CORP	46682
90697	TYY	TORTOISE ENERGY CAPITAL CORP	46683
90698	TLP	TRANSMONTAIGNE PARTNERS L P	46684
90699	WMG	WARNER MUSIC GROUP CORP	46685
90700	XRM	XERIUM TECHNOLOGIES INC	46686
90701	LAZ	LAZARD LTD	46687
90703	TGP	TEEKAY L N G PARTNERS L P	46689
90704	CNTF	CHINA TECHFAITH WIRLSS COMM TECH	46690
90705	OPTC	OPTELECOM N K F INC	3392
90706	CTRN	CITI TRENDS INC	46691
90708	MORN	MORNINGSTAR INC	46692
90710	PLBC	PLUMAS BANCORP	46694
90711	RCKB	ROCKVILLE FINANCIAL INC	46695
90711	UBNK	UNITED FINANCIAL BANCORP INC NEW	46695
90715	ZUMZ	ZUMIEZ INC	46697
90716	ATSG	AIR TRANSPORT SERVICES GROUP INC	46701
90717	ALLI	ALLION HEALTHCARE INC	46843
90718	BFIN	BANKFINACIAL CORP	46844
90719	BFNB	BEACH FIRST NATL BANCSHARES INC	46845
90720	BLDR	BUILDERS FIRSTSOURCE INC	46846
90722	COBK	COLONIAL BANKSHARES INC	46847
90723	CXSP	CHEMGENEX PHARMACEUTICALS LTD	46848
90724	EGLE	EAGLE BULK SHIPPING INC	46849
90725	EVVV	EV3 INC	46850
90727	FTWR	FIBERTOWER CORP	46852
90729	GAIN	GLADSTONE INVESTMENT CORP	46853
90730	HBOS	HERITAGE FINANCIAL GROUP	46854
90731	HTGC	HERCULES TECHNOLOGY GRTH CAP INC	46855
90732	KNXA	KENEXA CORP	46856
90733	LEAP	LEAP WIRELESS INTL INC	16283
90734	LHCG	L H C GROUP	46857
90735	LINC	LINCOLN EDUCATIONAL SVCS CORP	46858
90736	MEND	MICRUS ENDOVASCULAR CORP	46859
90737	NRGP	INERGY HOLDINGS L P	46860
90738	PDRT	PARTICLE DRILLING TECHNLGS INC	46861
90739	PEDH	PEOPLES EDUCATIONAL HOLDINGS INC	46862
90742	RACK	RACKABLE SYSTEMS INC	46864
90742	SGI	SILICON GRAPHICS INTL CORP	46864
90743	RAMS	ARIES MARITIME TRANSPORT LTD	46865
90743	NEWL	NEWLEAD HOLDINGS LTD	46865
90744	SIMO	SILICON MOTION TECHNOLOGY CORP	46866
90746	TBSI	T B S INTL LTD	46868
90747	VLCM	VOLCOM INC	46869
90748	XNPT	XENOPORT INC	46870
90750	GTF	CYTOMEDIX INC	46873
90751	DSW	D S W INC	46874
90752	DFR	DEERFIELD CAPITAL CORP	46875
90752	CIFC	C I F C CORP	46875
90753	ETV	EATON VANCE TAX MAN BUY WR OPP F	46876
90755	FSP	FRANKLIN STREET PROPERTIES CORP	46878
90756	OSK	OSHKOSH CORP	7765
90757	FRG	FRONTEER DEVELOPMENT GROUP INC	46879
90758	GENT	GENTIUM S P A	46880
90760	KFN	K K R FINANCIAL HOLDINGS LLC	46883
90761	KYE	KAYNE ANDERSON ENERGY TOT RET FD	46884
90762	LOR	LAZARD WORLD DIVID & INC FD INC	46885
90763	NSR	NEUSTAR INC	46886
90765	PEJ	POWERSHARES E T F TRUST	44072
90766	PSJ	POWERSHARES E T F TRUST	44072
90767	PSI	POWERSHARES E T F TRUST	44072
90768	PJP	POWERSHARES E T F TRUST	44072
90769	PXQ	POWERSHARES E T F TRUST	44072
90770	PBS	POWERSHARES E T F TRUST	44072
90771	PBJ	POWERSHARES E T F TRUST	44072
90773	PBE	POWERSHARES E T F TRUST	44072
90775	THS	TREEHOUSE FOODS INC	46889
90776	WAL	WESTERN ALLIANCE BANCORPORATION	46890
90777	KRU	CRUSADER ENERGY GROUP INC	46891
90778	XFN	XFONE INC	46892
90778	NTS	N T S INC	46892
90779	ALJ	ALON U S A ENERGY INC	46986
90780	AOB	AMERICAN ORIENTAL BIOENGINRG INC	46987
90781	EGI	ENTREE GOLD INC	46990
90782	FHI	FIRST TR STRATEGIC HIGH INC FD	46991
90783	FTK	FLOTEK INDUSTRIES INC	46992
90784	HTE	HARVEST ENERGY TRUST	46993
90785	IMR	I M A EXPLORATION INC	46995
90785	KXM	KOBEX MINERALS INC	46995
90786	ITC	I T C HOLDINGS CORP	46996
90787	JRT	J E R INVESTORS TRUST INC	46997
90789	MFB	MAIDENFORM BRANDS INC	46999
90790	MPW	MEDICAL PROPERTIES TRUST INC	47000
90791	TIS	ORCHIDS PAPER PRODUCTS CO	47001
90792	PEC	PIKE ELECTRIC CORP	47002
90792	PIKE	PIKE ELECTRIC CORP	47002
90793	RDS	ROYAL DUTCH SHELL PLC	47003
90795	JMBA	JAMBA INC	46888
90796	SLW	SILVER WHEATON CORP	47004
90796	WPM	WHEATON PRECIOUS METALS CORP	47004
90797	RCC	SMALL CAP PREM & DIV INC FD INC	47005
90798	FGF	SUNAMERICA FOCUSED ALPHA GRTH FD	47006
90803	CNSL	CONSOLIDATED COMMS HLDGS INC	47009
90805	DISCA	DISCOVERY COMMUNICATIONS INC	47011
90806	DISCB	DISCOVERY COMMUNICATIONS INC	47011
90807	DMND	DIAMOND FOODS INC	47012
90808	EXPE	EXPEDIA INC DE	47013
90810	FMCN	FOCUS MEDIA HOLDING LTD	47015
90811	FPBI	F P B BANCORP INC	47016
90814	HITT	HITTITE MICROWAVE CORP	47019
90816	ICOP	ICOP DIGITAL INC	47020
90817	PCAP	PATRIOT CAPITAL FUNDING INC	47021
90818	PSBC	PACIFIC STATE BANCORP	47022
90822	SWSI	SUPERIOR WELL SERVICES INC	47026
90823	TMCV	TEMECULA VALLEY BANCORP INC	47027
90825	ABD	A C C O BRANDS CORP	47179
90825	ACCO	A C C O BRANDS CORP	47179
90827	BDJ	BLACKROCK ENHANCED DIV ACHVRS TR	47181
90829	CF	C F INDUSTRIES HOLDINGS INC	47183
90831	DRC	DRESSER RAND GROUP INC	47184
90833	HPY	HEARTLAND PAYMENT SYSTEMS INC	47186
90834	IWC	ISHARES TRUST	37493
90835	EFV	ISHARES TRUST	37493
90837	EFG	ISHARES TRUST	37493
90839	MGU	MACQUARIE GLOBAL INFR TOT RET FD	47188
90840	MHJ	MAN SANG HOLDINGS INC	47189
90843	OLA	OLD MUTUAL CLAYMORE LONG SH FD	47191
90843	GPM	GUGGENHEIM ENHANCED EQTY INC FD	47191
90845	PZI	POWERSHARES E T F TRUST	44072
90846	RMX	READY MIX INC	47192
90847	FRZ	REDDY ICE HOLDINGS INC	47193
90849	ROC	ROCKWOOD HOLDINGS INC	47195
90850	STN	STANTEC INC	47197
90853	SSW	SEASPAN CORP	47200
90854	AATI	ADVANCED ANALOGIC TCHNLGS INC	47201
90855	ADLS	ADVANCED LIFE SCIENCES HLDGS INC	47202
90856	ATRC	ATRICURE INC	47203
90857	BIDU	BAIDU INC	47204
90858	BRNC	BRONCO DRILLING CO INC	47205
90859	CMED	CHINA MEDICAL TECHNOLOGIES INC	47206
90862	FSGI	FIRST SECURITY GROUP INC	47209
90863	HOKU	HOKU SCIENTIFIC INC	47210
90865	KONA	KONA GRILL INC	47212
90866	LBTYK	LIBERTY GLOBAL INC	45301
90867	MWIV	M W I VETERINARY SUPPLY INC	47213
90868	OFLX	OMEGA FLEX INC	47214
90869	PXSL	PHARMAXIS LTD	47215
90870	ROLL	R B C BEARINGS INC	47216
90871	RUTH	RUTHS HOSPITALITY GROUP INC	47217
90874	TRLG	TRUE RELIGION APPAREL INC	47219
90875	UEPS	NET 1 UEPS TECHNOLOGIES INC	47220
90876	UNCA	UNICA CORP	47221
90878	VTI	VANGUARD INDEX FUNDS	41593
90880	AMP	AMERIPRISE FINANCIAL INC	47422
90882	ETW	EATON VANCE TAX MAN GLBL BUY WR	47425
90883	BEO	ENHANCED S & P 500 COVRD CALL FD	47426
90884	FDM	FIRST TRUST EXCHANGE TRADED FUND	47427
90885	GCA	GLOBAL CASH ACCESS HOLDINGS INC	47428
90885	EVRI	EVERI HOLDINGS INC	47428
90886	GLP	GLOBAL PARTNERS LP	47429
90888	HNAB	HANA BIOSCIENCES INC	47430
90889	HRZ	HORIZON LINES INC	47431
90890	PID	POWERSHARES E T F TRUST	44072
90891	PHJ	POWERSHARES E T F TRUST	44072
90892	PFM	POWERSHARES E T F TRUST	44072
90893	LCC	U S AIRWAYS GROUP INC NEW	47434
90894	AVRX	AVALON PHARMACEUTICALS INC	47435
90896	CBOU	CARIBOU COFFEE CO INC	47436
90898	CSCX	CARDIAC SCIENCE CORP	47438
90899	GENE	GENETIC TECHNOLOGIES LTD	47439
90900	GHDX	GENOMIC HEALTH INC	47440
90901	IKAN	IKANOS COMMUNICATIONS INC	47441
90902	ITRN	ITURAN LOCATION & CONTROL LTD	47442
90904	NXTY	NEXITY FINANCIAL CORP	47444
90907	SNSS	SUNESIS PHARMACEUTICALS INC	47447
90909	SPCHA	SPORT CHALET INC	11811
90910	TLEO	TALEO CORP	47448
90911	TRMP	TRUMP ENTERTAINMENT RESORTS INC	47449
90912	TRXI	T R X INC	47450
90913	VPRT	VISTAPRINT LTD	47451
90913	CMPR	CIMPRESS N V	47451
90914	WBMD	WEBMD HEALTH CORP	47452
90917	XTLB	X T L BIOPHARMACEUTICALS LTD	47454
90919	CGO	CALAMOS GLOBAL TOTAL RETURN FUND	47859
90922	EGF	BLACKROCK ENHANCED GOVT FD INC	47862
90923	EBI	EVERGREEN INTL BALANCED INCOME F	47863
90925	FNF	FIDELITY NATIONAL FINL INC NEW	47864
90926	PIP	PHARMATHENE INC	46994
90926	ALT	ALTIMMUNE INC	46994
90927	IGA	I N G GLOBAL ADV & PREM OPP FUND	47865
90928	PUI	POWERSHARES E T F TRUST	44072
90929	PMR	POWERSHARES E T F TRUST	44072
90930	PXJ	POWERSHARES E T F TRUST	44072
90931	PXN	POWERSHARES E T F TRUST	44072
90933	PIC	POWERSHARES E T F TRUST	44072
90934	PXE	POWERSHARES E T F TRUST	44072
90935	PKB	POWERSHARES E T F TRUST	44072
90936	PPA	POWERSHARES E T F TRUST	44072
90939	SUF	SULPHCO INC	47868
90941	TYN	TORTOISE NORTH AMER ENERGY CORP	47870
90942	UPI	UROPLASTY INC	47871
90943	DHT	D H T MARITIME INC	47872
90944	ABNJ	AMERICAN BANCORP OF NJ INC	47873
90946	ACLI	AMERICAN COMMERCIAL LINES INC	23442
90947	APAB	APPALACHIAN BANCSHARES INC	47875
90948	GBNK	GUARANTY BANCORP	47876
90949	FBIZ	FIRST BUSINESS FINL SVCS INC	47877
90950	GASS	STEALTHGAS INC	47878
90951	HERO	HERCULES OFFSHORE INC	47879
90952	ISBC	INVESTORS BANCORP INC	47880
90953	LEGC	LEGACY BANCORP INC	47881
90954	SAJA	SAJAN INC	47882
90955	MELA	ELECTRO OPTICAL SCIENCES INC	47883
90955	SSKN	STRATA SKIN SCIENCES INC	47883
90956	NCIT	N C I INC	47884
90957	NXTM	NXSTAGE MEDICAL INC	47885
90958	PTEK	POKERTEK INC	47886
90960	TRMA	TRICO MARINE SERVICES INC	14627
90961	WSBF	WATERSTONE FINANCIAL INC	47887
90962	ACTS	ACTIONS SEMICONDUCTOR CO LTD	48765
90963	AMSF	AMERISAFE INC	48766
90964	BOVA	BANK OF VIRGINIA	48767
90964	BVA	CORDIA BANCORP INC	48767
