PERMNO,date,NCUSIP,TICKER,COMNAM,PERMCO,CUSIP
25069,2024-12-30,00888H65,SIXZ,A I M E T F PRODUCTS TRUST,57097,00888H65
25069,2024-12-31,00888H65,SIXZ,A I M E T F PRODUCTS TRUST,57097,00888H65
25070,2024-12-30,03210853,THNR,AMPLIFY ETF TRUST,55546,03210853
25070,2024-12-31,03210853,THNR,AMPLIFY ETF TRUST,55546,03210853
25071,2024-12-30,12811T60,CPSM,CALAMOS E T F TRUST,54952,12811T60
25071,2024-12-31,12811T60,CPSM,CALAMOS E T F TRUST,54952,12811T60
25075,2024-12-30,19423L45,NDOW,COLLABORATIVE INV SERIES TRUST,56779,19423L45
25075,2024-12-31,19423L45,NDOW,COLLABORATIVE INV SERIES TRUST,56779,19423L45
25076,2024-12-30,25461A69,AIBD,DIREXION SHARES E T F TRUST,53101,25461A69
25076,2024-12-31,25461A69,AIBD,DIREXION SHARES E T F TRUST,53101,25461A69
25077,2024-12-30,25461A71,AIBU,DIREXION SHARES E T F TRUST,53101,25461A71
25077,2024-12-31,25461A71,AIBU,DIREXION SHARES E T F TRUST,53101,25461A71
25078,2024-12-30,29287L50,AIFD,T C W ETF TRUST,58338,29287L50
25078,2024-12-31,29287L50,AIFD,T C W ETF TRUST,58338,29287L50
25079,2024-12-30,29287L60,GRW,T C W ETF TRUST,58338,29287L60
25079,2024-12-31,29287L60,GRW,T C W ETF TRUST,58338,29287L60
25081,2024-12-30,20034010,CMA,COMERICA INC,1261,20034010
25081,2024-12-31,20034010,CMA,COMERICA INC,1261,20034010
25082,2024-12-30,33738R62,RND,FIRST TRUST E T F VI,54165,33738R62
25082,2024-12-31,33738R62,RND,FIRST TRUST E T F VI,54165,33738R62
25083,2024-12-30,33740F24,BUFS,FIRST TRUST E T F VIII,55693,33740F24
25083,2024-12-31,33740F24,BUFS,FIRST TRUST E T F VIII,55693,33740F24
25084,2024-12-30,33740F25,XMAY,FIRST TRUST E T F VIII,55693,33740F25
25084,2024-12-31,33740F25,XMAY,FIRST TRUST E T F VIII,55693,33740F25
25085,2024-12-30,33740F26,QMMY,FIRST TRUST E T F VIII,55693,33740F26
25085,2024-12-31,33740F26,QMMY,FIRST TRUST E T F VIII,55693,33740F26
25086,2024-12-30,33740F27,EIPI,FIRST TRUST E T F VIII,55693,33740F27
25086,2024-12-31,33740F27,EIPI,FIRST TRUST E T F VIII,55693,33740F27
25087,2024-12-30,37960A46,QDCC,GLOBAL X FUNDS,53120,37960A46
25087,2024-12-31,37960A46,QDCC,GLOBAL X FUNDS,53120,37960A46
25088,2024-12-30,37960A47,MLPD,GLOBAL X FUNDS,53120,37960A47
25088,2024-12-31,37960A47,MLPD,GLOBAL X FUNDS,53120,37960A47
25089,2024-12-30,41151J79,AGGS,HARBOR E T F TRUST,58761,41151J79
25089,2024-12-31,41151J79,AGGS,HARBOR E T F TRUST,58761,41151J79
25090,2024-12-30,45409F68,SECR,NEW YORK LIFE INV ACTIVE ETF TR,56109,45409F68
25090,2024-12-31,45409F68,SECR,NEW YORK LIFE INV ACTIVE ETF TR,56109,45409F68
25091,2024-12-30,45783Y29,IMAY,INNOVATOR E T F S TRUST,55239,45783Y29
25091,2024-12-31,45783Y29,IMAY,INNOVATOR E T F S TRUST,55239,45783Y29
25092,2024-12-30,46438G65,IBDZ,ISHARES TRUST,37493,46438G65
25092,2024-12-31,46438G65,IBDZ,ISHARES TRUST,37493,46438G65
25093,2024-12-30,46438G66,IBHK,ISHARES TRUST,37493,46438G66
25093,2024-12-31,46438G66,IBHK,ISHARES TRUST,37493,46438G66
25094,2024-12-30,46438G67,IBIK,ISHARES TRUST,37493,46438G67
25094,2024-12-31,46438G67,IBIK,ISHARES TRUST,37493,46438G67
25095,2024-12-30,46438G68,IBMS,ISHARES TRUST,37493,46438G68
25095,2024-12-31,46438G68,IBMS,ISHARES TRUST,37493,46438G68
25096,2024-12-30,46654Q69,JADE,J P MORGAN E T F TRUST,54917,46654Q69
25096,2024-12-31,46654Q69,JADE,J P MORGAN E T F TRUST,54917,46654Q69
25097,2024-12-30,47804J71,JHHY,JOHN HANCOCK E T F TRUST,55416,47804J71
25097,2024-12-31,47804J71,JHHY,JOHN HANCOCK E T F TRUST,55416,47804J71
25098,2024-12-30,55592740,LRGG,MACQUARIE E T F TRUST,59731,55592740
25098,2024-12-31,55592740,LRGG,MACQUARIE E T F TRUST,59731,55592740
25103,2024-12-30,56167N19,TOGA,MANAGED PORTFOLIO SERIES,55875,56167N19
25103,2024-12-31,56167N19,TOGA,MANAGED PORTFOLIO SERIES,55875,56167N19
25104,2024-12-30,69420N72,DECP,P G I M ROCK ETF TRUST,59780,69420N72
25104,2024-12-31,69420N72,DECP,P G I M ROCK ETF TRUST,59780,69420N72
25105,2024-12-30,69420N73,NOVP,P G I M ROCK ETF TRUST,59780,69420N73
25105,2024-12-31,69420N73,NOVP,P G I M ROCK ETF TRUST,59780,69420N73
25106,2024-12-30,69420N74,OCTP,P G I M ROCK ETF TRUST,59780,69420N74
25106,2024-12-31,69420N74,OCTP,P G I M ROCK ETF TRUST,59780,69420N74
25107,2024-12-30,69420N75,PBDE,P G I M ROCK ETF TRUST,59780,69420N75
25107,2024-12-31,69420N75,PBDE,P G I M ROCK ETF TRUST,59780,69420N75
25108,2024-12-30,69420N76,PBNV,P G I M ROCK ETF TRUST,59780,69420N76
25108,2024-12-31,69420N76,PBNV,P G I M ROCK ETF TRUST,59780,69420N76
25109,2024-12-30,69420N77,PBOC,P G I M ROCK ETF TRUST,59780,69420N77
25109,2024-12-31,69420N77,PBOC,P G I M ROCK ETF TRUST,59780,69420N77
25110,2024-12-30,69420N78,PBSE,P G I M ROCK ETF TRUST,59780,69420N78
25110,2024-12-31,69420N78,PBSE,P G I M ROCK ETF TRUST,59780,69420N78
25111,2024-12-30,69420N79,SEPP,P G I M ROCK ETF TRUST,59780,69420N79
25111,2024-12-31,69420N79,SEPP,P G I M ROCK ETF TRUST,59780,69420N79
25112,2024-12-30,69420N81,PBAU,P G I M ROCK ETF TRUST,59780,69420N81
25112,2024-12-31,69420N81,PBAU,P G I M ROCK ETF TRUST,59780,69420N81
25113,2024-12-30,69420N82,AUGP,P G I M ROCK ETF TRUST,59780,69420N82
25113,2024-12-31,69420N82,AUGP,P G I M ROCK ETF TRUST,59780,69420N82
25114,2024-12-30,69420N83,PBJL,P G I M ROCK ETF TRUST,59780,69420N83
25114,2024-12-31,69420N83,PBJL,P G I M ROCK ETF TRUST,59780,69420N83
25115,2024-12-30,69420N84,JULP,P G I M ROCK ETF TRUST,59780,69420N84
25115,2024-12-31,69420N84,JULP,P G I M ROCK ETF TRUST,59780,69420N84
25116,2024-12-30,69420N87,PBMY,P G I M ROCK ETF TRUST,59780,69420N87
25116,2024-12-31,69420N87,PBMY,P G I M ROCK ETF TRUST,59780,69420N87
25117,2024-12-30,69420N88,MAYP,P G I M ROCK ETF TRUST,59780,69420N88
25117,2024-12-31,69420N88,MAYP,P G I M ROCK ETF TRUST,59780,69420N88
25118,2024-12-30,74316P59,OCFS,PROFESSIONALLY MANAGED PORTFOLIO,59638,74316P59
25118,2024-12-31,74316P59,OCFS,PROFESSIONALLY MANAGED PORTFOLIO,59638,74316P59
25119,2024-12-30,78468R45,SPTB,SPDR SERIES TRUST,39147,78468R45
25119,2024-12-31,78468R45,SPTB,SPDR SERIES TRUST,39147,78468R45
25120,2024-12-30,84858T78,GENM,SPINNAKER E T F SERIES,56037,84858T78
25120,2024-12-31,84858T78,GENM,SPINNAKER E T F SERIES,56037,84858T78
25121,2024-12-30,84858T79,GENT,SPINNAKER E T F SERIES,56037,84858T79
25121,2024-12-31,84858T79,GENT,SPINNAKER E T F SERIES,56037,84858T79
25122,2024-12-30,88634T88,GDXY,TIDAL TRUST II,59396,88634T88
25122,2024-12-31,88634T88,GDXY,TIDAL TRUST II,59396,88634T88
25123,2024-12-30,88636J19,URAX,TIDAL TRUST II,59396,88636J19
25123,2024-12-31,88636J19,URAX,TIDAL TRUST II,59396,88636J19
25124,2024-12-30,88636J33,MFUT,TIDAL TRUST II,59396,88636J33
25124,2024-12-31,88636J33,MFUT,TIDAL TRUST II,59396,88636J33
25125,2024-12-30,88636J34,RSSY,TIDAL TRUST II,59396,88636J34
25125,2024-12-31,88636J34,RSSY,TIDAL TRUST II,59396,88636J34
25126,2024-12-30,88636J41,WEEL,TIDAL TRUST II,59396,88636J41
25126,2024-12-31,88636J41,WEEL,TIDAL TRUST II,59396,88636J41
25127,2024-12-30,88636J51,CRSH,TIDAL TRUST II,59396,88636J51
25127,2024-12-31,88636J51,CRSH,TIDAL TRUST II,59396,88636J51
25129,2024-12-30,20052510,CBSH,COMMERCE BANCSHARES INC,779,20052510
25129,2024-12-31,20052510,CBSH,COMMERCE BANCSHARES INC,779,20052510
25130,2024-12-30,92790A87,ASMF,VIRTUS E T F TR II,55818,92790A87
25130,2024-12-31,92790A87,ASMF,VIRTUS E T F TR II,55818,92790A87
25131,2024-12-30,98923K10,ZK,ZEEKR INTELLIGENT TECH HLDG LTD,59883,98923K10
25131,2024-12-31,98923K10,ZK,ZEEKR INTELLIGENT TECH HLDG LTD,59883,98923K10
25132,2024-12-30,88292781,AGMI,THEMES E T F TRUST,59742,88292781
25132,2024-12-31,88292781,AGMI,THEMES E T F TRUST,59742,88292781
25133,2024-12-30,53656G36,ERNZ,LISTED FUNDS TRUST,56315,53656G36
25133,2024-12-31,53656G36,ERNZ,LISTED FUNDS TRUST,56315,53656G36
25134,2024-12-30,86803S10,HDL,SUPER HI INTERNATIONAL HLDG LTD,59886,86803S10
25134,2024-12-31,86803S10,HDL,SUPER HI INTERNATIONAL HLDG LTD,59886,86803S10
25135,2024-12-30,97717Y42,INDH,WISDOMTREE TRUST,50852,97717Y42
25135,2024-12-31,97717Y42,INDH,WISDOMTREE TRUST,50852,97717Y42
25138,2024-12-30,77926X88,OZEM,ROUNDHILL E T F TRUST,59721,77926X88
25138,2024-12-31,77926X88,OZEM,ROUNDHILL E T F TRUST,59721,77926X88
25139,2024-12-30,88636J37,USOY,TIDAL TRUST II,59396,88636J37
25139,2024-12-31,88636J37,USOY,TIDAL TRUST II,59396,88636J37
25140,2024-12-30,90386K57,WEEI,ULTIMUS MANAGERS TRUST,59450,90386K57
25140,2024-12-31,90386K57,WEEI,ULTIMUS MANAGERS TRUST,59450,90386K57
25141,2024-12-30,94678410,WAY,WAYSTAR HOLDING CORP,59888,94678410
25141,2024-12-31,94678410,WAY,WAYSTAR HOLDING CORP,59888,94678410
25142,2024-12-30,88023B10,TEM,TEMPUS A I INC,59889,88023B10
25142,2024-12-31,88023B10,TEM,TEMPUS A I INC,59889,88023B10
25143,2024-12-30,38474710,GRAL,GRAIL INC,59890,38474710
25143,2024-12-31,38474710,GRAL,GRAIL INC,59890,38474710
25146,2024-12-30,G8267P10,SW,SMURFIT WESTROCK PLC,59891,G8267P10
25146,2024-12-31,G8267P10,SW,SMURFIT WESTROCK PLC,59891,G8267P10
25147,2024-12-30,83001C10,FUN,SIX FLAGS ENTERTAINMENT CORP NEW,59892,83001C10
25147,2024-12-31,83001C10,FUN,SIX FLAGS ENTERTAINMENT CORP NEW,59892,83001C10
25148,2024-12-30,00039J83,SYFI,A B ACTIVE ETFS INC,59382,00039J83
25148,2024-12-31,00039J83,SYFI,A B ACTIVE ETFS INC,59382,00039J83
25149,2024-12-30,00039J84,SDFI,A B ACTIVE ETFS INC,59382,00039J84
25149,2024-12-31,00039J84,SDFI,A B ACTIVE ETFS INC,59382,00039J84
25150,2024-12-30,00888H58,JNEU,A I M E T F PRODUCTS TRUST,57097,00888H58
25150,2024-12-31,00888H58,JNEU,A I M E T F PRODUCTS TRUST,57097,00888H58
25151,2024-12-30,00888H64,SIXD,A I M E T F PRODUCTS TRUST,57097,00888H64
25151,2024-12-31,00888H64,SIXD,A I M E T F PRODUCTS TRUST,57097,00888H64
25154,2024-12-30,02072L52,STXI,E A SERIES TRUST,56316,02072L52
25154,2024-12-31,02072L52,STXI,E A SERIES TRUST,56316,02072L52
25155,2024-12-30,12811T87,CPNJ,CALAMOS E T F TRUST,54952,12811T87
25155,2024-12-31,12811T87,CPNJ,CALAMOS E T F TRUST,54952,12811T87
25156,2024-12-30,14020R10,CGGE,CAPITAL GROUP GLOBAL EQUITY ETF,59893,14020R10
25156,2024-12-31,14020R10,CGGE,CAPITAL GROUP GLOBAL EQUITY ETF,59893,14020R10
25157,2024-12-30,14020U10,CGCV,CAPITAL GROUP CONS EQ E T F,59894,14020U10
25157,2024-12-31,14020U10,CGCV,CAPITAL GROUP CONS EQ E T F,59894,14020U10
25158,2024-12-30,14020Y70,CGIB,CAPITAL GROUP FIXED INC ETF TR,59210,14020Y70
25158,2024-12-31,14020Y70,CGIB,CAPITAL GROUP FIXED INC ETF TR,59210,14020Y70
25159,2024-12-30,14020Y80,CGHM,CAPITAL GROUP FIXED INC ETF TR,59210,14020Y80
25159,2024-12-31,14020Y80,CGHM,CAPITAL GROUP FIXED INC ETF TR,59210,14020Y80
25162,2024-12-30,14020Y88,CGUI,CAPITAL GROUP FIXED INC ETF TR,59210,14020Y88
25162,2024-12-31,14020Y88,CGUI,CAPITAL GROUP FIXED INC ETF TR,59210,14020Y88
25163,2024-12-30,14021N10,CGNG,CAPITAL GROUP NEW GEO EQ ETF,59895,14021N10
25163,2024-12-31,14021N10,CGNG,CAPITAL GROUP NEW GEO EQ ETF,59895,14021N10
25164,2024-12-30,14021T10,CGIC,CAPITAL GROUP INT CORE EQ ETF,59896,14021T10
25164,2024-12-31,14021T10,CGIC,CAPITAL GROUP INT CORE EQ ETF,59896,14021T10
25165,2024-12-30,14064D48,NITE,CAPITOL SERIES TRUST,59150,14064D48
25165,2024-12-31,14064D48,NITE,CAPITOL SERIES TRUST,59150,14064D48
25166,2024-12-30,14628050,SILA,SILA REALTY TRUST INC,59897,14628050
25166,2024-12-31,14628050,SILA,SILA REALTY TRUST INC,59897,14628050
25167,2024-12-30,19423L44,RTRE,COLLABORATIVE INV SERIES TRUST,56779,19423L44
25167,2024-12-31,19423L44,RTRE,COLLABORATIVE INV SERIES TRUST,56779,19423L44
25168,2024-12-30,25461A64,URAA,DIREXION SHARES E T F TRUST,53101,25461A64
25168,2024-12-31,25461A64,URAA,DIREXION SHARES E T F TRUST,53101,25461A64
25169,2024-12-30,29287L70,FLXR,T C W ETF TRUST,58338,29287L70
25169,2024-12-31,29287L70,FLXR,T C W ETF TRUST,58338,29287L70
25170,2024-12-30,33738R61,EMOT,FIRST TRUST E T F VI,54165,33738R61
25170,2024-12-31,33738R61,EMOT,FIRST TRUST E T F VI,54165,33738R61
25171,2024-12-30,33740F22,RSJN,FIRST TRUST E T F VIII,55693,33740F22
25171,2024-12-31,33740F22,RSJN,FIRST TRUST E T F VIII,55693,33740F22
25172,2024-12-30,33740F23,XIJN,FIRST TRUST E T F VIII,55693,33740F23
25172,2024-12-31,33740F23,XIJN,FIRST TRUST E T F VIII,55693,33740F23
25173,2024-12-30,33740U58,JUNM,FIRST TRUST E T F VIII,55693,33740U58
25173,2024-12-31,33740U58,JUNM,FIRST TRUST E T F VIII,55693,33740U58
25174,2024-12-30,37960A45,RSSL,GLOBAL X FUNDS,53120,37960A45
25174,2024-12-31,37960A45,RSSL,GLOBAL X FUNDS,53120,37960A45
25175,2024-12-30,45783Y26,NJUN,INNOVATOR E T F S TRUST,55239,45783Y26
25175,2024-12-31,45783Y26,NJUN,INNOVATOR E T F S TRUST,55239,45783Y26
25176,2024-12-30,45783Y27,KJUN,INNOVATOR E T F S TRUST,55239,45783Y27
25176,2024-12-31,45783Y27,KJUN,INNOVATOR E T F S TRUST,55239,45783Y27
25177,2024-12-30,45783Y28,IJUN,INNOVATOR E T F S TRUST,55239,45783Y28
25177,2024-12-31,45783Y28,IJUN,INNOVATOR E T F S TRUST,55239,45783Y28
25178,2024-12-30,46138G43,KLMT,INVESCO E T F TRUST II,52902,46138G43
25178,2024-12-31,46138G43,KLMT,INVESCO E T F TRUST II,52902,46138G43
25181,2024-12-30,51495210,LB,LANDBRIDGE COMPANY LLC,59898,51495210
25181,2024-12-31,51495210,LB,LANDBRIDGE COMPANY LLC,59898,51495210
25182,2024-12-30,64135A87,NBFC,NEUBERGER BERMAN ETF TRUST,59252,64135A87
25182,2024-12-31,64135A87,NBFC,NEUBERGER BERMAN ETF TRUST,59252,64135A87
25183,2024-12-30,64135A88,NBSD,NEUBERGER BERMAN ETF TRUST,59252,64135A88
25183,2024-12-31,64135A88,NBSD,NEUBERGER BERMAN ETF TRUST,59252,64135A88
25184,2024-12-30,69344A76,PUSH,P G I M ETF TRUST,56348,69344A76
25184,2024-12-31,69344A76,PUSH,P G I M ETF TRUST,56348,69344A76
25185,2024-12-30,69344A77,PMIO,P G I M ETF TRUST,56348,69344A77
25185,2024-12-31,69344A77,PMIO,P G I M ETF TRUST,56348,69344A77
25186,2024-12-30,69420N69,PBFR,P G I M ROCK ETF TRUST,59780,69420N69
25186,2024-12-31,69420N69,PBFR,P G I M ROCK ETF TRUST,59780,69420N69
25189,2024-12-30,69420N71,BUFP,P G I M ROCK ETF TRUST,59780,69420N71
25189,2024-12-31,69420N71,BUFP,P G I M ROCK ETF TRUST,59780,69420N71
25190,2024-12-30,69420N85,PBJN,P G I M ROCK ETF TRUST,59780,69420N85
25190,2024-12-31,69420N85,PBJN,P G I M ROCK ETF TRUST,59780,69420N85
25191,2024-12-30,69420N86,JUNP,P G I M ROCK ETF TRUST,59780,69420N86
25191,2024-12-31,69420N86,JUNP,P G I M ROCK ETF TRUST,59780,69420N86
25192,2024-12-30,74349Y79,ETHD,PROSHARES TRUST,50846,74349Y79
25192,2024-12-31,74349Y79,ETHD,PROSHARES TRUST,50846,74349Y79
25193,2024-12-30,74349Y81,ETHT,PROSHARES TRUST,50846,74349Y81
25193,2024-12-31,74349Y81,ETHT,PROSHARES TRUST,50846,74349Y81
25194,2024-12-30,78433H63,IWMI,NEOS ETF TRUST,58526,78433H63
25194,2024-12-31,78433H63,IWMI,NEOS ETF TRUST,58526,78433H63
25197,2024-12-30,83617A10,SPMC,SOUND POINT MERIDIAN CAPITAL INC,59900,83617A10
25197,2024-12-31,83617A10,SPMC,SOUND POINT MERIDIAN CAPITAL INC,59900,83617A10
25198,2024-12-30,87507T10,TBN,TAMBORAN RESOURCES CORP,59901,87507T10
25198,2024-12-31,87507T10,TBN,TAMBORAN RESOURCES CORP,59901,87507T10
25199,2024-12-30,88634T48,ABNY,TIDAL TRUST II,59396,88634T48
25199,2024-12-31,88634T48,ABNY,TIDAL TRUST II,59396,88634T48
25200,2024-12-30,88636J32,TIME,TIDAL TRUST II,59396,88636J32
25200,2024-12-31,88636J32,TIME,TIDAL TRUST II,59396,88636J32
25201,2024-12-30,88636J77,SNOY,TIDAL TRUST II,59396,88636J77
25201,2024-12-31,88636J77,SNOY,TIDAL TRUST II,59396,88636J77
25202,2024-12-30,90470L29,OASC,UNIFIED SERIES TRUST,56989,90470L29
25202,2024-12-31,90470L29,OASC,UNIFIED SERIES TRUST,56989,90470L29
25203,2024-12-30,92864M40,ETHU,VOLATILITY SHARES TRUST,59539,92864M40
25203,2024-12-31,92864M40,ETHU,VOLATILITY SHARES TRUST,59539,92864M40
25204,2024-12-30,26923N53,AIPI,E T F OPPORTUNITIES TRUST,57381,26923N53
25204,2024-12-31,26923N53,AIPI,E T F OPPORTUNITIES TRUST,57381,26923N53
25205,2024-12-30,02230710,ALMS,ALUMIS INC,59905,02230710
25205,2024-12-31,02230710,ALMS,ALUMIS INC,59905,02230710
25206,2024-12-30,09290C81,BELT,BLACKROCK E T F TRUST,56669,09290C81
25206,2024-12-31,09290C81,BELT,BLACKROCK E T F TRUST,56669,09290C81
25207,2024-12-30,09290C79,BGRO,BLACKROCK E T F TRUST,56669,09290C79
25207,2024-12-31,09290C79,BGRO,BLACKROCK E T F TRUST,56669,09290C79
25210,2024-12-30,92647X78,BMDL,VICTORY PORTFOLIOS II,54950,92647X78
25210,2024-12-31,92647X78,BMDL,VICTORY PORTFOLIOS II,54950,92647X78
25211,2024-12-30,09252886,BRHY,BLACKROCK E T F TRUST II,58019,09252886
25211,2024-12-31,09252886,BRHY,BLACKROCK E T F TRUST II,58019,09252886
25212,2024-12-30,46139W78,BSCY,INVESCO ET SELF INDEX FD TR,56349,46139W78
25212,2024-12-31,46139W78,BSCY,INVESCO ET SELF INDEX FD TR,56349,46139W78
25213,2024-12-30,46139W77,BSJW,INVESCO ET SELF INDEX FD TR,56349,46139W77
25213,2024-12-31,46139W77,BSJW,INVESCO ET SELF INDEX FD TR,56349,46139W77
25214,2024-12-30,G2130110,CCIX,CHURCHILL CAPITAL CORP IX,59884,G2130110
25214,2024-12-31,G2130110,CCIX,CHURCHILL CAPITAL CORP IX,59884,G2130110
25215,2024-12-30,G1263B10,DSY,BIG TREE CLOUD HOLDINGS LTD,59907,G1263B10
25215,2024-12-31,G1263B10,DSY,BIG TREE CLOUD HOLDINGS LTD,59907,G1263B10
25218,2024-12-30,61774R82,EVSD,MORGAN STANLEY E T F TRUST,59481,61774R82
25218,2024-12-31,61774R82,EVSD,MORGAN STANLEY E T F TRUST,59481,61774R82
25219,2024-12-30,34392710,FLYE,FLY E GROUP INC,59908,34392710
25219,2024-12-31,34392710,FLYE,FLY E GROUP INC,59908,34392710
25220,2024-12-30,M4757U10,GAUZ,GAUZY LTD,59910,M4757U10
25220,2024-12-31,M4757U10,GAUZ,GAUZY LTD,59910,M4757U10
25221,2024-12-30,92647X79,GLOW,VICTORY PORTFOLIOS II,54950,92647X79
25221,2024-12-31,92647X79,GLOW,VICTORY PORTFOLIOS II,54950,92647X79
25222,2024-12-30,46438G63,IBGA,ISHARES TRUST,37493,46438G63
25222,2024-12-31,46438G63,IBGA,ISHARES TRUST,37493,46438G63
25223,2024-12-30,46438G62,IBGK,ISHARES TRUST,37493,46438G62
25223,2024-12-31,46438G62,IBGK,ISHARES TRUST,37493,46438G62
25226,2024-12-30,46438G64,IBTP,ISHARES TRUST,37493,46438G64
25226,2024-12-31,46438G64,IBTP,ISHARES TRUST,37493,46438G64
25228,2024-12-30,53220610,LIF,LIFE360 INC,59911,53220610
25228,2024-12-31,53220610,LIF,LIFE360 INC,59911,53220610
25229,2024-12-30,51216F10,LSH,LAKESIDE HOLDING LTD,59912,51216F10
25229,2024-12-31,51216F10,LSH,LAKESIDE HOLDING LTD,59912,51216F10
25230,2024-12-30,25461A10,METD,DIREXION SHARES E T F TRUST,53101,25461A10
25230,2024-12-31,25461A10,METD,DIREXION SHARES E T F TRUST,53101,25461A10
25231,2024-12-30,25461A80,METU,DIREXION SHARES E T F TRUST,53101,25461A80
25231,2024-12-31,25461A80,METU,DIREXION SHARES E T F TRUST,53101,25461A80
25232,2024-12-30,68268010,OKE,ONEOK INC NEW,21332,68268010
25232,2024-12-31,68268010,OKE,ONEOK INC NEW,21332,68268010
25234,2024-12-30,G7007710,PCSC,PERCEPTIVE CAPITAL SOLUTIONS COR,59914,G7007710
25234,2024-12-31,G7007710,PCSC,PERCEPTIVE CAPITAL SOLUTIONS COR,59914,G7007710
25235,2024-12-30,88636J57,QQQT,TIDAL TRUST II,59396,88636J57
25235,2024-12-31,88636J57,QQQT,TIDAL TRUST II,59396,88636J57
25236,2024-12-30,74933W23,QXQ,R B B FUND INC,56320,74933W23
25236,2024-12-31,74933W23,QXQ,R B B FUND INC,56320,74933W23
25237,2024-12-30,75383L10,RAPP,RAPPORT THERAPEUTICS INC,59915,75383L10
25237,2024-12-31,75383L10,RAPP,RAPPORT THERAPEUTICS INC,59915,75383L10
25238,2024-12-30,G7445R10,RECT,RECTITUDE HOLDINGS LTD,59916,G7445R10
25238,2024-12-31,G7445R10,RECT,RECTITUDE HOLDINGS LTD,59916,G7445R10
25239,2024-12-30,94845U10,WBTN,WEBTOON ENTERTAINMENT INC,59917,94845U10
25239,2024-12-31,94845U10,WBTN,WEBTOON ENTERTAINMENT INC,59917,94845U10
25242,2024-12-30,86798110,SUNS,SUNRISE REALTY TRUST INC,59918,86798110
25242,2024-12-31,86798110,SUNS,SUNRISE REALTY TRUST INC,59918,86798110
25243,2024-12-30,68278B10,OS,ONESTREAM INC,59919,68278B10
25243,2024-12-31,68278B10,OS,ONESTREAM INC,59919,68278B10
25244,2024-12-30,53566V10,LINE,LINEAGE INC,59920,53566V10
25244,2024-12-31,53566V10,LINE,LINEAGE INC,59920,53566V10
25245,2024-12-30,20603L10,CON,CONCENTRA GRP HLDGS PARENT INC,59921,20603L10
25245,2024-12-31,20603L10,CON,CONCENTRA GRP HLDGS PARENT INC,59921,20603L10
25246,2024-12-30,81221520,SEG,SEAPORT ENTERTAINMENT GROUP INC,59922,81221520
25246,2024-12-31,81221520,SEG,SEAPORT ENTERTAINMENT GROUP INC,59922,81221520
25247,2024-12-30,31761T88,CCNR,FINANCIAL INVESTORS TRUST,59923,31761T88
25247,2024-12-31,31761T88,CCNR,FINANCIAL INVESTORS TRUST,59923,31761T88
25248,2024-12-30,00039J82,ILOW,A B ACTIVE ETFS INC,59382,00039J82
25248,2024-12-31,00039J82,ILOW,A B ACTIVE ETFS INC,59382,00039J82
25249,2024-12-30,00888H57,JULU,A I M E T F PRODUCTS TRUST,57097,00888H57
25249,2024-12-31,00888H57,JULU,A I M E T F PRODUCTS TRUST,57097,00888H57
25250,2024-12-30,02072L24,DRAI,E A SERIES TRUST,56316,02072L24
25250,2024-12-31,02072L24,DRAI,E A SERIES TRUST,56316,02072L24
25251,2024-12-30,02507211,CATF,AMERICAN CENTURY E T F TRUST,56215,02507211
25251,2024-12-31,02507211,CATF,AMERICAN CENTURY E T F TRUST,56215,02507211
25252,2024-12-30,03980N10,ARDT,ARDENT HEALTH PARTNERS INC,59924,03980N10
25252,2024-12-31,03980N10,ARDT,ARDENT HEALTH PARTNERS INC,59924,03980N10
25253,2024-12-30,04071F10,CETH,21SHARES CORE ETHEREUM ETF,59925,04071F10
25253,2024-12-31,04071F10,CETH,21SHARES CORE ETHEREUM ETF,59925,04071F10
25254,2024-12-30,09195510,ETHW,BITWISE ETHEREUM E T F,59926,09195510
25254,2024-12-31,09195510,ETHW,BITWISE ETHEREUM E T F,59926,09195510
25255,2024-12-30,09290C82,CSHP,BLACKROCK E T F TRUST,56669,09290C82
25255,2024-12-31,09290C82,CSHP,BLACKROCK E T F TRUST,56669,09290C82
25256,2024-12-30,12811T80,CPSJ,CALAMOS E T F TRUST,54952,12811T80
25256,2024-12-31,12811T80,CPSJ,CALAMOS E T F TRUST,54952,12811T80
25257,2024-12-30,12811T83,CPRJ,CALAMOS E T F TRUST,54952,12811T83
25257,2024-12-31,12811T83,CPRJ,CALAMOS E T F TRUST,54952,12811T83
25258,2024-12-30,13206177,LYLD,CAMBRIA E T F TRUST,54386,13206177
25258,2024-12-31,13206177,LYLD,CAMBRIA E T F TRUST,54386,13206177
25261,2024-12-30,19425C10,CNL,COLLECTIVE MINING LTD,59927,19425C10
25261,2024-12-31,19425C10,CNL,COLLECTIVE MINING LTD,59927,19425C10
25262,2024-12-30,21032240,QBUL,ELEVATION SERIES TRUST,59423,21032240
25262,2024-12-31,21032240,QBUL,ELEVATION SERIES TRUST,59423,21032240
25263,2024-12-30,21032250,QBER,ELEVATION SERIES TRUST,59423,21032250
25263,2024-12-31,21032250,QBER,ELEVATION SERIES TRUST,59423,21032250
25264,2024-12-30,25461A58,REKT,DIREXION SHARES E T F TRUST,53101,25461A58
25264,2024-12-31,25461A58,REKT,DIREXION SHARES E T F TRUST,53101,25461A58
25265,2024-12-30,25461A59,LMBO,DIREXION SHARES E T F TRUST,53101,25461A59
25265,2024-12-31,25461A59,LMBO,DIREXION SHARES E T F TRUST,53101,25461A59
